name,address,city,postal,phone,website,email
Sunset Early Learning Day Program,6810 Main St,Vancouver,V5X 0A1,(604) 718-6512,,
Sunshine Corner Daycare,215 18Th Ave E,Vancouver,V5V 1E5,(604) 876-9722,,
Swamp,101-2730 Acadia Rd,Vancouver,V6T 1S1,(604) 837-9232,,
Swan Childcare,3604 Tanner St,Vancouver,V5R 4E8,(778) 706-2000,,
Tanpopo Child Care Inc.,2-2105 Scarboro Ave,Vancouver,V5P 2L2,(236) 480-0043,,
Tenth Avenue Alliance Wee Care Day Care Centre,11 10Th Ave W,Vancouver,V5Y 1R5,(604) 876-3723,,
The Creative Kids Childcare Centre,150 E 63Rd Ave,Vancouver,V5X 2J6,(647) 237-8021,,
The Growing Grove Childcare,3685 Napier St,Vancouver,V5K 2Y1,(672) 355-3685,,
The Montessori Children's Community,4950 Heather St,Vancouver,V5Z 3L9,(604) 261-0864,,
Thrive Kids Club Vcs,3496 Mons Dr,Vancouver,V5M 3E6,(604) 838-2430,,
Tiggy Winkle Corner Preschool,2690 Larch St,Vancouver,V6K 4K9,(604) 257-6976,,
Trafalgar Out Of School Care,4020 Trafalgar St,Vancouver,V6L 2M5,(604) 732-8220,,
Trimble Group Child Care (School Age),2000 Trimble St,Vancouver,V6R 3Z4,(604) 224-1131,,
Trinity Baptist Day Care,1460 West 49Th Ave,Vancouver,V6M 2R5,(604) 264-1192,,
Tweety Blue Bird,3624 W 3Rd Ave,Vancouver,V6R 1L9,(604) 809-0505,,
Tweety Blue Bird Ii,425 56Th Ave E,Vancouver,V5X 1R5,(778) 855-9546,,
Union Gospel Mission - Eastsiders Out Of School Care,616 Cordova St E,Vancouver,V6A 1L9,(604) 253-4044,,
University Hill Kinderclub (School Age),5395 Chancellor Boulevard,Vancouver,V6T 1E2,(604) 222-0700,,
University Hill Preschool,5210 University Boulevard,Vancouver,V6T 2H5,(604) 228-8610,,
Vancouver Child Study Centre,949 49Th Ave W,Vancouver,V5Z 2T1,(604) 222-1943,,
Vancouver Talmud Torah Early Childhood Program,998 26Th Ave W,Vancouver,V5Z 2G1,(604) 736-7307,,
Wesbrook Preschool,4405 8Th Ave W,Vancouver,V6R 2A3,(604) 816-4512,,
West End Kids Care,870 Denman St,Vancouver,V6G 2L8,(604) 257-8464,,
West Point Grey Under Three Day Care,1708 West 16Th Ave,Vancouver,V6J 2M1,(604) 568-9002,,
Westbridge Montessori Academy Ltd.,2490 W 37Th Ave,Vancouver,V6M 1P5,(778) 887-1061,,
Westgate Montessori School Inc.,3489 31St Ave W,Vancouver,V6S 1X6,(604) 221-9300,,
Westside Montessori Academy,668 E 20Th Ave,Vancouver,V5V 1M9,(604) 336-6247,,
Westside Montessori School (2011) Ltd.,4157 Oak St,Vancouver,V6H 2N1,(604) 731-6594,,
Xland Montessori Learning Center,4492 Arbutus St,Vancouver,V6J 4A2,(778) 869-8583,,
mcgregor Child Care Centre (0 - 3 Gdc),1155 Broadway E,Vancouver,V5T 4V5,(778) 783-5147,,
Academics Prekindergarten Yvr,400- 3600 Lysander Ln,Richmond,V7B 1C3,(604) 861-9074,,
Acorn To Oaks Academy Group 2,9120 Granville Ave,Richmond,V6Y 1P8,(604) 284-5499,,
Apple Tree Maple Child Care Centre,9211 Romaniuk Dr,Richmond,V7E 5G6,(604) 716-8383,,
Apple Tree Ryan Child Care,8520 Ryan Rd,Richmond,V7A 2E6,(604) 726-0301,,
Az-Zahraa Islamic Academy,8580 No. 5 Rd,Richmond,V6Y 2V4,(604) 274-7861,,
Baby Panda Childcare Centre,6060 Redfern Cres,Richmond,V7C 2V7,(604) 295-9100,,
Bee Happy Child Care Centre,9311 Patterson Rd,Richmond,V6X 1P8,(604) 270-4824,,
Bethany Child Care Centre,22680 Westminster Hwy,Richmond,V6V 1B7,(604) 519-0133,,
Blue Whale Children's Learning Centre,8060  No.1 Rd,Richmond,V7C 1T9,(604) 754-7666,,
Blueberry Field Child Care Inc. - 30 Months To School Age,3720 Broadway St,Richmond,V7E 4Y8,(778) 708-1751,,
Bluejay Montessori & Piano Childcare,6619 Azure Rd,Richmond,V7C 2S4,(604) 306-6173,,
Bowen Child Care Centre,9160 Pauleshin Cres,Richmond,V7E 5X1,(778) 320-5758,,
Brighouse Junior Kindergarten,8151 Bennett Rd,Richmond,V6Y 1N4,(604) 312-3352,,
Brilliant Minds Academy Ltd.,6420 Maple Rd,Richmond,V7E 1G5,(604) 447-2955,,
Butterfly Progressive Montessori Preschool,7360 Lombard Rd,Richmond,V7C 3N1,(604) 241-2511,,
Canstone Ackroyd Daycare,8600 Ackroyd Rd,Richmond,V6X 3G1,(604) 279-1966,,
Cela Afterschool Learning,6640 Blundell Rd,Richmond,V7C 1H8,(778) 951-3438,,
Central Montessori Child Care - Site B,8191 St. Albans Rd,Richmond,V6Y 2L2,(604) 618-2880,,
Chaoyin Bilingual Academy,10111 Bird Rd,Richmond,V6X 1N4,(778) 883-6138,,
Cherry Blossom Montessori,4440 Blundell Rd,Richmond,V7C 1G9,(778) 829-1441,,
Child's World Preschool,9020 Williams Rd,Richmond,V7A 1G9,(604) 238-8063,,
Childfirst Childcare,3800 No. 5 Rd,Richmond,V6X 2T7,(604) 276-8906,,
Choo Choo Train Montessori Learning Centre,9555 Geal Rd,Richmond,V7E 1R4,(604) 727-0289,,
Circle Of Friends,140-8279 Saba Rd,Richmond,V6Y 4B6,(604) 233-8910,,
Colorful World Montessori - < 36 Months,106-9780 Cambie Rd,Richmond,V6X 1K4,(604) 270-8870,,
Connections Childcare Centre - Spul'u'kwuks,5999 Blanshard Dr,Richmond,V7C 5V4,(778) 877-0633,,
Connections Kids Club - Tait,10071 Finlayson Dr,Richmond,V6X 3X4,(604) 271-7600,,
Cornerstone Christian Academy Preschool,7890 No. 5 Rd,Richmond,V6Y 2V2,(604) 303-9181,,
Country Care Child Care Centre (School Age),9500 Kilby Dr,Richmond,V6X 3N1,(604) 721-5672,,
Crayon Box Learning Center,160-10811 No. 4 Rd,Richmond,V7A 2Z5,(604) 275-2332,,
Creative Adventures Out Of School Care,11511 King Rd,Richmond,V7A 3B5,(604) 926-8003,,
Creative Art Montessori School,12551 Jensen Dr,Richmond,V6V 2R9,(604) 270-6996,,
Creative Childcare Centre,1891 Wellington Cres,Richmond,V7B 1G6,(604) 512-1318,,
Creatively Crafted Childcare - The Chill Zone,3760 Moresby Dr,Richmond,V7C 4G6,(604) 728-0570,,
Crystal Star Day Care,10631 Gilmore Cres,Richmond,V6X 1X3,(604) 276-9816,,
Dino-Mites Preschool,4071 Francis Rd,Richmond,V7C 1J8,(604) 272-2423,,
Discovery Montessori Day Care,6211 Forsythe Cres,Richmond,V7C 2C4,(604) 807-9796,,
Fantasy Island At Beth Tikvah,9711 Geal Rd,Richmond,V7E 1R4,(778) 837-6262,,
Five Talents Childcare Center Ltd.,8500 Calder Rd,Richmond,V7C 3P2,(778) 968-1978,,
Gilmore Out Of School Care,8380 Elsmore Rd,Richmond,V7C 2A1,(604) 238-8415,,
Golden Apple Bilingual Daycare Ltd.,12440 Woodhead Rd,Richmond,V6V 1G3,(778) 863-5122,,
Golden Apple Children's House,4620 Coventry Dr,Richmond,V7C 4R2,(604) 241-1115,,
Hamilton Out Of School Care,5140 Smith Dr,Richmond,V6V 2W5,(604) 204-8655,,
Happy May Child Care Centre,8660 Garden City Rd,Richmond,V6Y 2P5,(604) 218-6581,,
Happy Valley Montessori Children Centre Inc.,6091 Udy Rd,Richmond,V7C 2X8,(604) 897-3088,,
Harvest Montessori School,120-8740 Alexandra Rd,Richmond,V6X 1C4,(604) 278-6228,,
Hatch Kids Learning Centre - Garden City Osc,8311 Garden City Rd,Richmond,V6Y 2P1,(778) 870-3611,,
Hatch Kids Learning Centre-Garden City Prek,8311 Garden City Rd,Richmond,V6Y 2P1,(778) 870-8303,,
Hope Infant Toddler Group Daycare,9520 mcburney Dr,Richmond,V6Y 3C6,(604) 282-7278,,
Hope Infant Toddler Group Daycare Ii,9691 mcburney Dr,Richmond,V6Y 3C5,(778) 628-3783,,
Imago Dei Child Care,11571 Daniels Rd,Richmond,V6X 1M7,(778) 855-2273,,
Joyful Kids Learning Centre,7600 No. 4 Rd,Richmond,V6Y 2T5,(604) 652-7272,,
Kid Nest Daycare,8531 Leslie Rd,Richmond,V6X 1E6,(778) 995-0583,,
Kiddyland Multiple Intelligence Children Centre,12440 Woodhead Rd,Richmond,V6V 1G3,(604) 668-6439,,
Kiddyland Multiple Intelligence Children Centre,11331 Williams Rd,Richmond,V7A 1J2,(604) 241-2733,,
Kids R Us Early Learning Center,11600 Aztec St,Richmond,V6X 1H8,(604) 767-0439,,
La Garderie/Prematernelle Les Moussaillons,8580 Kilgour Pl,Richmond,V7C 3R1,(604) 488-4235,,
Learning Tree Montessori Day Care,22215 Garratt Dr,Richmond,V7V 2P4,(604) 527-4068,,
Lesco Montessori Daycare,12720 Cameron Dr,Richmond,V6V 2T6,(604) 279-4228,,
Lil' Chickadees Infant/Toddler Child Care Centre,9620 Snowdon Ave,Richmond,V7A 2M1,(604) 271-2227,,
Lingo Childcare Centre,5660 Westminster Hwy,Richmond,V7C 1C4,(604) 727-6758,,
Little Cactus Central Daycare,6580 Bouchard Ct,Richmond,V7C 5H4,(604) 780-6018,,
Little Cactus Daycare,9311 Kirkmond Cres,Richmond,V7E 1M7,(778) 882-8317,,
Little Earthlings Childcare Ltd.,3871 Moncton St,Richmond,V7E 3A7,(778) 680-2639,,
Little Koala Montessori Academy Childcare,10011 Blundell Rd,Richmond,V6Y 1K9,(604) 271-7068,,
Little Maples After School Care,7671 Alouette Dr,Richmond,V7A 4P2,(604) 512-1611,,
Little Pilots Inclusive Program,3688 Cessna Dr,Richmond,V7B 1C7,(604) 207-1980,,
Little Steps Child Care Center,4160 Williams Rd,Richmond,V7E 1J8,(778) 233-2368,,
Magic Bean Daycare,4891 Hermitage Dr,Richmond,V7E 4P3,(778) 789-5215,,
Maple House Academy,2979  W 41St Ave,Richmond,V6N 3C8,(604) 368-3361,,
Maple House Infant Toddler Daycare 1,7791 Tweedsmuir Ave,Richmond,V7A 1L3,(778) 898-2359,,
Maple House Infant/Toddler Daycare,6451 Williams Rd,Richmond,V7E 1K6,(778) 668-5077,,
Mia Montessori Academy,110-6111 Dyke Rd,Richmond,V7E 3R3,(236) 885-1885,,
Morning Glory Montessori Children's Centre,9491 Ash St,Richmond,V7A 2T7,(604) 272-2821,,
Mustard Seed Children's Centre - Gcc 30 Months To School Age,3360 Sexsmith Rd,Richmond,V6X 2H8,(604) 285-5266,,
Nest Early Learning,8380 Elsmore Rd,Richmond,V7C 2A1,(604) 644-0971,,
New Direction Academy Bowen,3731 Bowen Dr,Richmond,V7C 4C8,(778) 862-5478,,
Noah's Ark School,11371 No.3 Rd,Richmond,V7A 1X3,(778) 990-3520,,
Our Saviour Child Care Centre,6340 No. 4 Rd,Richmond,V6Y 2S9,(604) 270-0085,,
Peaceful Bilingual Early Learning Centre,7360 Bridge St,Richmond,V6Y 2S7,(604) 998-7827,,
Pioneer Daycare Center,8711 Cambie Rd,Richmond,V6X 1K2,(604) 278-8212,,
Precious Steps Academy,8391 Osgoode Dr,Richmond,V7A 4M3,(604) 447-3901,,
Rail & Sail Montessori House,11 22111 Sharpe Ave,Richmond,V6V 2V6,(604) 649-1351,,
Rainbow Angels Infant Toddler Centre,5364 Opal Pl,Richmond,V7C 5B4,(604) 365-8128,,
Ready Montessori Daycare,8060 Corless Pl,Richmond,V7C 4X4,(778) 803-9191,,
Renaissance Kids,1 12491 No 2 Rd,Richmond,V7E 2G3,(604) 241-0141,,
Richmond Christian School,5240 Woodwards Rd,Richmond,V7E 1H1,(604) 723-6622,,
Richmond Christian School Early Learning,5240 Woodwards Rd,Richmond,V7E 1H1,(604) 272-5720,,
Richmond Out Of School Care,8220 General Currie Rd,Richmond,V6Y 1M1,(778) 928-7364,,
Richmonds Best After School Program,150 11780 Hammersmith Way,Richmond,V7A 5E9,(604) 241-7624,,
Rise & Shine Montessori,3440 Moresby Dr,Richmond,V7C 4G5,(604) 275-7655,,
River Run Early Care & Learning Centre,10277 River Dr,Richmond,V6X 1Z2,(778) 828-9930,,
Rjds Early Learning Centre - Gan Aleph,8760 No. 5 Rd,Richmond,V6Y 2V4,(604) 275-3393,,
Rompers Preschool,5151 Granville Ave,Richmond,V7C 1E6,(604) 238-8497,,
Rothewood Academy Richmond,140-7931 Alderbridge Way,Richmond,V6X 2A4,(604) 279-1818,,
Royal Blue Heron Montessori Academy,10111 Fourth Ave,Richmond,V7E 1V5,(604) 232-9001,,
Rpc Out Of School Care,9300 Westminster Hwy,Richmond,V6X 1B1,(604) 278-3264,,
Salt And Pepper Infant/Toddler Group Daycare,9691 Aquila Rd,Richmond,V7A 3R1,(604) 353-2152,,
Sandcastle Park Children's Centre,7-3060 Chatham St,Richmond,V7E 6L9,(604) 274-8380,,
Seafair Education Centre,4071 Francis Rd,Richmond,V7C 1J8,(778) 927-7210,,
South Arm Out Of School Care #1,8880 Williams Rd,Richmond,V7A 1G6,(604) 238-8078,,
South Central Montessori Child Care Ltd.,6020 Steveston Highway,Richmond,V7E 2K8,(778) 889-0188,,
Sprouts Child Care Centre,3368 Carscallen Rd,Richmond,V6X 0T6,(236) 880-7605,,
Ssocc Sandpiper Junior Kindergarten,10111 Fourth Ave,Richmond,V7E 1V5,(604) 362-7928,,
Star Academy Of Montessori Corporation,13780 Westminster Hwy,Richmond,V6V 1A2,(778) 228-1233,,
Stars Of Tomorrow Early Learning,12191 1 Ave,Richmond,V7E 3M3,(604) 370-1221,,
Steveston Preschool,4320 Moncton St,Richmond,V7E 6T4,(604) 238-8088,,
Tapestry Christian Early Learning,9280 No. 2 Rd,Richmond,V7E 2C8,(604) 277-1079,,
Toddlers Home Study Hall,10651 Caithcart Rd,Richmond,V6X 1N3,(604) 396-2771,,
Trinity's Little Children Centre,7100 Granville Ave,Richmond,V6Y 1N8,(778) 297-8522,,
True Light Montessori Children's Centre,5120 Blundell Rd,Richmond,V7C 1H4,(604) 271-7131,,
Tzu Chi Great Love Daycare,9871 Finn Rd,Richmond,V7A 2L3,(604) 284-1700,,
Windmill Children's House Infant/Toddler,9500 Alberta Rd,Richmond,V6Y 1T6,(604) 266-3111,,
With Our Own Two Hands Education Inc.,110 3531 Bayview St,Richmond,V7E 5W3,(604) 274-5277,,
Wonderfolk Early Learning Centre,14511 Steveston Hwy,Richmond,V6W 1K2,(604) 370-0272,,
Young Columbus Infant/Toddler Center,11160 Seafield Crescent,Richmond,V7A 3H8,(604) 370-4989,,
All-Day Children's Workshop,4501 Highland Blvd,North Vancouver,V7R 3A2,(604) 986-5597,,
Alma Queen Daycare,125 East Queens Rd,North Vancouver,V7N 1G5,(778) 235-0925,,
Angels Land Academy,1054 Prospect Ave,North Vancouver,V7R 2M7,(236) 888-2363,,
Bella Balloon Childcare Center (Under 36 Months),515 Windsor Rd W,North Vancouver,V7N 2N7,(604) 354-2019,,
Blueridge Blossom Group Daycare,2591 Belloc St,North Vancouver,V7H 1H9,(778) 319-5150,,
Bonnie Bairns Childcare Services,2260 Philip Ave,North Vancouver,V7P 2W8,(604) 983-2600,,
Brockton School Junior Kindergarten,3467 Duval Rd,North Vancouver,V7J 3E8,(604) 929-9201,,
Cedar Mill Childcare,890 29Th St E,North Vancouver,V7K 1B8,(604) 982-0439,,
Cleveland Out Of School Care,1058 Ridgewood Dr,North Vancouver,V7R 1H8,(604) 928-4012,,
Deep Cove Parent Participation Preschool,1204 Caledonia Ave,North Vancouver,V7G 2A6,(778) 834-3321,,
Deer Fern Daycare,532 4Th St E,North Vancouver,V7L 1J6,(604) 904-4198,,
Delbrook Wonderland Academy,#120 - 3721 Delbrook Ave,North Vancouver,V7N 3Z4,(778) 340-9595,,
First Step Centre Ltd,1101 26Th St W,North Vancouver,V7R 1A4,(604) 988-8160,,
Flying Fish Childcare Centre Inc.,953 13Th St E,North Vancouver,V7L 2N1,(604) 880-3822,,
Fun Planet Childcare And Learning Centre,3540 Mahon Ave,North Vancouver,V7N 3T6,(604) 767-3512,,
Garden House Infant And Toddlers Center Ltd.,529 13Th St E,North Vancouver,V7L 2M3,(778) 325-1016,,
Glow And Grow Children's Centre,705 Blythwood Dr,North Vancouver,V7N 2W8,(604) 396-1851,,
Growville Early Learning,1613 Capilano Rd,North Vancouver,V7P 3P6,(604) 652-3875,,
Happy Child Daycare & Learning Centre,4685 Underwood Pl,North Vancouver,V7K 3A3,(604) 982-9121,,
Happy Foot Infant And Toddler Centre,1621 Deep Cove Rd,North Vancouver,V7G 1S4,(604) 969-1184,,
Highlands Out Of School Care,3150 Colwood Dr,North Vancouver,V7R 2R6,(604) 985-6958,,
Jasmin’S Childcare Center,2504 Swinburne Ave,North Vancouver,V7H 1L5,(604) 783-6229,,
Kidopia On Wooddale,275 Wooddale Rd,North Vancouver,V7N 1S6,(604) 760-4842,,
Kidshub Academy,2932 Brixham Rd,North Vancouver,V7H 1C4,(604) 363-9692,,
La Prematernelle Francophone Trottin-Trottinette,380 Kings Rd W,North Vancouver,V7N 2L9,(778) 340-1034,,
Liliom Childcare,720 9Th St E,North Vancouver,V7L 2B9,(604) 655-4143,,
Little Bunnies Learning Center,496 Kings Rd W,North Vancouver,V7N 2M3,(604) 770-3148,,
Little Diamonds Multi-Age Childcare,1144 Maplewood Cres,North Vancouver,V7P 1H9,(778) 929-0370,,
Little Paris Daycare,123 East 23Rd St,North Vancouver,V7L 3E2,(604) 418-0904,,
Little Steps Learning Centre,438 Braemar Rd E,North Vancouver,V7N 1R1,(778) 319-5951,,
"Lonsdale Preschool, Harry Jerome Complex",125 23Rd St E,North Vancouver,V7L 3E2,(604) 983-6510,,
Love-Care Child Care Centre,504 Saville Crescent,North Vancouver,V7N 3B1,(604) 720-9009,,
Lynn Valley Parent Participation Preschool,3220 Mountain Highway,North Vancouver,V7K 2H5,(604) 985-5512,,
Lynnmour Creative Child Care Centre,1251 Lillooet Rd,North Vancouver,V7J 3H7,(604) 980-1212,,
Mamalina's Primary Montessori Childcare Centre,4317 Gallant Ave,North Vancouver,V7G 2C1,(604) 924-1253,,
Montessori Mes Petits Academy 2010,1046 St. Georges Ave,North Vancouver,V7L 3H6,(604) 980-1102,,
Mum's Montessori Child Care Inc.,530 12Th St E,North Vancouver,V7L 2K4,(604) 986-1016,,
Mybaby Daycare,517 13Th St E,North Vancouver,V7L 2M3,(778) 877-1801,,
Nancy's House,3525 Fairmont Rd,North Vancouver,V7R 2W8,(604) 980-4244,,
Nature's Garden Childcare Centre,2801 Hoskins Rd,North Vancouver,V7J 3A8,(604) 356-0329,,
Niam Childcare Corporation,1524 Fintry Place,North Vancouver,V7R 4M3,(604) 808-4547,,
North Star Montessori,1325 Keith Rd E,North Vancouver,V7J 1J3,(604) 980-1205,,
North Vancouver Child Development Centre (Under 36 Months),1090 Berkley Rd,North Vancouver,V7H 1Y4,(604) 924-0222,,
Nsnh - Jbcc Kids' Club,145 1St St W,North Vancouver,V7L 1C4,(604) 723-8880,,
Nsnh - Lynn Valley Kid's Club,3361 Mountain Hwy,North Vancouver,V7K 2H4,(604) 987-8138,,
Olive Grove Oceanside,300-758 Harbourside Dr,North Vancouver,V7P 3R7,(778) 340-9330,,
Outdoor Adventurers,628 15Th St E,North Vancouver,V7L 2S2,(778) 340-1021,,
Parkway Village Childcare Two,1150 Mt Seymour Rd,North Vancouver,V7G 1R6,(604) 929-5520,,
Pars Centre,1405 Bewicke Ave,North Vancouver,V7M 3C7,(778) 681-6270,,
Peach Blossom Childcare Centre,1169 21St St W,North Vancouver,V7P 2C7,(604) 990-1261,,
Peach Blossom Childcare Centre,1196 21St St W,North Vancouver,V7P 2C8,(778) 885-9091,,
Peek-A-Boo Childcare Inc.,5439 Nancy Greene Way,North Vancouver,V7R 4N2,(604) 984-6018,,
Pemberton Heights Saplings,1390 W 22Nd St,North Vancouver,V7P 2G4,(226) 978-5527,,
Poet’S Corner Academy,1356 Frederick Rd,North Vancouver,V7K 1J4,(604) 988-2438,,
Poet’S Corner Academy Montessori Preschool,1356 Frederick Rd,North Vancouver,V7K 1J4,(604) 727-9445,,
Rose Child Care Centre,119 3Rd St W,North Vancouver,V7M 1E7,(672) 982-3484,,
Shine & Grow Learning Centre,340 23Rd St E,North Vancouver,V7L 3E5,(604) 347-8825,,
Shine & Grow Learning Centre,359 23Rd St W,North Vancouver,V7M 2B6,(604) 347-6444,,
Special Times Out Of School Care,1819 Berkley Rd,North Vancouver,V7H 1Y9,(604) 812-4449,,
Spring Daycare,306 22Nd St W,North Vancouver,V7M 2A4,(604) 779-1380,,
St. Catherine's Daycare,1058 Ridgewood Dr,North Vancouver,V7R 1H8,(604) 980-1326,,
St. Edmund's Discovery Preschool & School Age Care,324 5Th St W,North Vancouver,V7M 1K3,(604) 988-3141,,
Starseeds Childcare,3904 St. Marys Ave,North Vancouver,V7N 1Y3,(604) 753-9901,,
Stella Childcare Centre,563 23Rd St W,North Vancouver,V7M 2C1,(604) 986-0126,,
Sunflower Preschool,2260 Philip Ave,North Vancouver,V7P 2W8,(604) 985-9622,,
Sunshine Before & After School Care,980 East 13Th Street,North Vancouver,V7L 2N2,(604) 987-8229,,
Sweet Peas Cottage Creekside,250  400 Brooksbank Ave,North Vancouver,V7J 2C2,(604) 988-9989,,
Tempe Tots Daycare,2870 Munday Pl,North Vancouver,V7N 4L2,(604) 985-3783,,
The Babies Castle Daycare Ltd.,570 29Th St W,North Vancouver,V7N 2K2,(604) 307-0076,,
The Grove,3592 Mountain Highway,North Vancouver,V7K 0A2,(604) 984-9722,,
Top Drawer Daycares Inc.,1044 St. Georges Ave,North Vancouver,V7L 3H6,(604) 828-2126,,
Twig +Owl/ Trillium,1321 Emerson Way,North Vancouver,V7H 2B7,(604) 929-5371,,
Twinkle Town Day Care,1438 Frederick Rd,North Vancouver,V7K 1J7,(604) 366-2545,,
Upper Lonsdale Preschool,3380 Lonsdale Ave,North Vancouver,V7N 3K2,(604) 988-8710,,
Wildflower Childcare,952 Drayton St,North Vancouver,V7L 2C6,(778) 990-7168,,
Windridge Park Childcare Center,931 Lytton St,North Vancouver,V7H 2M5,(604) 983-6504,,
Birdhouse Montessori,591 St Giles Rd,West Vancouver,V7S 1L7,(778) 988-5351,,
Blossoms@Bellevue Academy,2893 Marine Dr,West Vancouver,V7V 1M1,(778) 288-0052,,
Blue Ocean Daycare,2221 Ottawa Ave,West Vancouver,V7V 2S7,(236) 881-3775,,
Chartwell Childcare,1106 Gilston Rd,West Vancouver,V7S 2E8,(604) 970-0008,,
Child Connect Early Learning,1305 Taylor Way,West Vancouver,V7T 2Y7,(604) 281-4410,,
Cypress Park Kids Club,4355 Marine Dr,West Vancouver,V7V 1P2,(604) 202-1918,,
Daycare Plus Child Development Centre,2062 Esquimalt Ave,West Vancouver,V7V 1S4,(604) 913-1095,,
Eagle Harbour Montessori Childcare,5575 Marine Drive,West Vancouver,V7W 2R4,(604) 783-6604,,
Early Inquirers Preschool Ltd.,3175 Thompson Pl,West Vancouver,V7V 3E3,(604) 926-6836,,
Gordon House Childcare,Gordon House Childcare,West Vancouver,V7V 4B9,(604) 786-2577,,
Hollyburn Elementary Seamless Day Before And After School,1329 Duchess Ave,West Vancouver,V7T 1H5,(604) 981-1220,,
Irwin Park Elementary Seamless Day Before And After School,2455 Haywood Ave,West Vancouver,V7V 1Y2,(604) 981-1240,,
Jumpstart Preschool,6350 Marine Dr,West Vancouver,V7W 2S5,(604) 787-4588,,
Kidikare Early Learning Centre,1112 Kings Ave,West Vancouver,V7T 2C3,(604) 364-9848,,
Kinder Years Childcare,2264 Gordon Ave,West Vancouver,V7V 1W3,(604) 921-2375,,
Mira's Happy House@ St. Anthony Elementary School,595 Keith Rd,West Vancouver,V7T 1L8,(604) 723-1494,,
Mulgrave Early Learning Centre,2330 Cypress Lane,West Vancouver,V7S 3H9,(604) 922-3223,,
Olive Branch Childcare,1525 Taylor Way,West Vancouver,V7S 1N5,(604) 281-1871,,
Peek-A-Boo Childcare Center Inc.,1119 Eyremount Dr,West Vancouver,V7S 2B9,(778) 996-3643,,
The Otta Daycare,1255 Ottaburn Rd,West Vancouver,V7S 2J7,(778) 863-8963,,
Tiddlycove Montessori School,4773 Picadilly South,West Vancouver,V7W 1J8,(604) 204-7472,,
Top Drawer Daycares Inc.,1300 Chartwell Dr,West Vancouver,V7S 2R3,(604) 218-7055,,
Treetops Montessori,1525 Taylor Way,West Vancouver,V7S 1N5,(604) 925-2414,,
West Bay Saplings,3175 Thompson Pl,West Vancouver,V7V 3E3,(778) 838-0335,,
West Vancouver Playschool,1150 22Nd St,West Vancouver,V7V 4C4,(604) 922-4214,,
1 Step 2 Steps Child Care,9422 Coote St,Chilliwack,V2P 6B5,(604) 885-8439,,
A:Lmelhawtxw Early Education Centre,9-7201 Vedder Rd,Chilliwack,V2R 4G5,(604) 824-6505,,
Acklen Academy,7194 Vedder Rd,Chilliwack,V2R 4E3,(604) 846-6078,,
Adonai Childcare,41995 Yarrow Central Rd,Chilliwack,V2R 5E7,(604) 845-4964,,
Aristokids Center,46077 Victoria Ave,Chilliwack,V2P 2V1,(778) 358-9090,,
Autumn Childcare Centre,45768 Hocking Ave,Chilliwack,V2P 1B4,(778) 552-8012,,
Bethel Children's Hour,1-8920 Broadway,Chilliwack,V2P 5W1,(604) 794-7114,,
Bright Early Learning Academy,46340 Strathcona Rd,Chilliwack,V2P 3T3,(778) 704-8822,,
Central Elementary Seamless Day,9435 Young Rd,Chilliwack,V2P 2P9,(604) 614-6263,,
Central Sockeye Preschool,9435 Young Rd,Chilliwack,V2P 4S7,(604) 792-8539,,
Cheam Elementary School Age Care,9895 Banford Rd,Chilliwack,V2P 6H3,(604) 798-0955,,
Chilliwack Landing Preschool,620 Wellington Ave,Chilliwack,V2P 6H7,(604) 792-5337,,
Chilliwack Learning Centre,46024 Riverside Dr,Chilliwack,V2P 2K8,(604) 375-9494,,
Cream Of The Crop Enriched Learning & Childcare Centre Ltd.,1-9718 Menzies St,Chilliwack,V2P 5Z7,(604) 402-2273,,
Creator Childcare Learning Center,8408 Piper Cres,Chilliwack,V2P 7R8,(778) 594-4449,,
Cubs On Kent Daycare,8942 Glenwood St,Chilliwack,V2P 3Z6,(778) 552-7713,,
Evans Childcare Center,7434 Evans Rd,Chilliwack,V2R 1L2,(778) 323-3100,,
Excel Martial Arts Chilliwack,7174 Vedder Rd,Chilliwack,V2R 4E3,(604) 846-1888,,
Fairfield Island Daycare,46265 Hope River Rd,Chilliwack,V2P 3P3,(604) 798-6826,,
Gentle Giants Daycare- Greendale,2 - 6396 Sumas Prairie Rd,Chilliwack,V2R 4N6,(604) 217-7394,,
Growing Steps Children Centre Chilliwack,46212 Maple Ave,Chilliwack,V2P 2J4,(778) 387-1787,,
Highroad Children's Centre,8860 Broadway,Chilliwack,V2P 5W1,(604) 792-4680,,
Hobby Hill Parent Participation Preschool,5650 Teskey Way,Chilliwack,V2R 4V8,(604) 858-5579,,
Innocent Hearts Child Care,6933 Coach Lamp Dr,Chilliwack,V2R 2V4,(778) 222-1451,,
Kids Club Child Care Centre Ltd.,46129 Princess Ave,Chilliwack,V2P 2A8,(604) 795-2322,,
Laugh And Learn Children Branch Ii,9362 William St,Chilliwack,V2P 5E1,(778) 704-8407,,
Laugh And Learn Children Centre Branch,5412 Vedder Rd,Chilliwack,V2R 3M4,(604) 705-2556,,
Laugh And Learn Children Centre Branch Iii,6596 Evans Rd.,Chilliwack,V2R 1K8,(604) 726-8295,,
Legendary Leaders And Explorers Childcare Centre Chilliwack,45160 Deans Ave,Chilliwack,V2P 7B1,(604) 763-2023,,
Light Childcare Center,102-7075 Vedder Road,Chilliwack,V2R 0X9,(604) 902-5255,,
